asset_id,kind,file,origin,tool,licence,notes
station/bone_ballista/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/idle/0,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/idle/1,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/idle/2,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/bone_ballista/t3/idle/3,sprite,Art/Resources/ECArt/stations.png#station/bone_ballista/t3/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ember_maw/t3/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ember_maw/t3/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/fire/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/fire/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/idle/0,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/idle/1,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/idle/2,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/frost_whisker/t3/idle/3,sprite,Art/Resources/ECArt/stations.png#station/frost_whisker/t3/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/fire/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/fire/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/idle/0,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/idle/1,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/idle/2,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/gravity_paw/t3/idle/3,sprite,Art/Resources/ECArt/stations.png#station/gravity_paw/t3/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/idle/0,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/idle/1,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/idle/2,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/ward_lantern/t3/idle/3,sprite,Art/Resources/ECArt/stations.png#station/ward_lantern/t3/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
logo/emblem,sprite,Art/Resources/ECArt/ui.png#logo/emblem,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
logo/emblem_small,sprite,Art/Resources/ECArt/ui.png#logo/emblem_small,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/badge,sprite,Art/Resources/ECArt/ui.png#ui/badge,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/bar_bg,sprite,Art/Resources/ECArt/ui.png#ui/bar_bg,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/bar_fill,sprite,Art/Resources/ECArt/ui.png#ui/bar_fill,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button,sprite,Art/Resources/ECArt/ui.png#ui/button,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_disabled,sprite,Art/Resources/ECArt/ui.png#ui/button_disabled,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_gold,sprite,Art/Resources/ECArt/ui.png#ui/button_gold,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_gold_pressed,sprite,Art/Resources/ECArt/ui.png#ui/button_gold_pressed,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_pressed,sprite,Art/Resources/ECArt/ui.png#ui/button_pressed,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_red,sprite,Art/Resources/ECArt/ui.png#ui/button_red,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/button_red_pressed,sprite,Art/Resources/ECArt/ui.png#ui/button_red_pressed,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/card,sprite,Art/Resources/ECArt/ui.png#ui/card,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/circle,sprite,Art/Resources/ECArt/ui.png#ui/circle,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/divider,sprite,Art/Resources/ECArt/ui.png#ui/divider,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/dock,sprite,Art/Resources/ECArt/ui.png#ui/dock,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/lock,sprite,Art/Resources/ECArt/ui.png#ui/lock,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/panel,sprite,Art/Resources/ECArt/ui.png#ui/panel,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/panel_inset,sprite,Art/Resources/ECArt/ui.png#ui/panel_inset,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/ring,sprite,Art/Resources/ECArt/ui.png#ui/ring,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/slider_bg,sprite,Art/Resources/ECArt/ui.png#ui/slider_bg,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/slider_fill,sprite,Art/Resources/ECArt/ui.png#ui/slider_fill,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/slider_handle,sprite,Art/Resources/ECArt/ui.png#ui/slider_handle,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/slot_frame,sprite,Art/Resources/ECArt/ui.png#ui/slot_frame,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/tab,sprite,Art/Resources/ECArt/ui.png#ui/tab,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/tab_active,sprite,Art/Resources/ECArt/ui.png#ui/tab_active,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/toggle_off,sprite,Art/Resources/ECArt/ui.png#ui/toggle_off,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/toggle_on,sprite,Art/Resources/ECArt/ui.png#ui/toggle_on,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/tooltip,sprite,Art/Resources/ECArt/ui.png#ui/tooltip,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/topbar,sprite,Art/Resources/ECArt/ui.png#ui/topbar,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/vignette,sprite,Art/Resources/ECArt/ui.png#ui/vignette,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
ui/white,sprite,Art/Resources/ECArt/ui.png#ui/white,"original, generated",Tools/art/gen_ui.py:add,project-owned (original),
adaptive_bg_432,launcher icon,Assets/_EvilCats/Art/Icons/adaptive_bg_432.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
adaptive_fg_432,launcher icon,Assets/_EvilCats/Art/Icons/adaptive_fg_432.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
